taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Assembly Method	Release Date	Biotic Relationships	Cell Shape	Energy Source	Oxygen Requirement	Sequencing Method	Sporulation	Genome Size   * assembled	Gene Count   * assembled	CRISPR Count   * assembled	GC Count   * assembled	CDS Count   * assembled	RNA Count   * assembled	16S rRNA Count   * assembled	23S rRNA Count   * assembled	Pseudo Genes Count 	Unchar Count 	w/ Func Pred Count   * assembled	w/o function prediction  * assembled	Paralogs Count
649633018	Bacteria	Finished	Bifidobacterium longum longum BBMN68	Bifidobacterium longum longum BBMN68	Beijing Genomics Institute (BGI)	649633018	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum		7/1/2011	Free living	Rod-shaped				Nonsporulating	2265943	1870	3	1358343	1806	64	3	3	1	0	1805	1	142
2512564065	Bacteria	Finished	Streptococcus pyogenes MGAS15252	Streptococcus pyogenes MGAS15252	The Methodist Hospital System	2512564065	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes		4/5/2012	Free living	Coccus-shaped		Anaerobe			1750832	1735	1	673732	1662	73	5	5	0	0	1390	272	112
650377930	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Enterococcus faecalis 7L76	Wellcome Trust Sanger Institute	650377930	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis		7/1/2011	Free living	Coccus-shaped	Chemoorganotroph	Facultative	454	Nonsporulating	3096657	2348	1	1095938	2295	53	1	1	0	0	1806	489	180
2597489971	Bacteria	Finished	Bacillus anthracis 8903-G	Bacillus anthracis 8903-G	Northern Arizona University	2597489971	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis		12/8/2014							5504767	5838	3	1939758	5685	153	11	11	0	0	4250	1435	954
2585427658	Bacteria	Finished	Escherichia coli O157:H7 str. EDL933 Genome sequencing	Escherichia coli O157:H7 EDL933	University of California, San Diego	2585427658	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	SMRTAnalysis v. 2.2.0 pl build 134282; HGAP	8/18/2014		Rod-shaped		Facultative	Illumina, PacBio RS		5639399	5895	1	2844040	5772	123	7	7	24	0	4532	1240	1390
637000324	Bacteria	Finished	Thiobacillus denitrificans Sequencing	Thiobacillus denitrificans ATCC 25259	DOE Joint Genome Institute (JGI)	637000324	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	Thiobacillus denitrificans	Phred-Phrap v. 4.24 SPS-Consed v. 20.0	12/1/2006	Free living	Rod-shaped	Chemolithotroph, Lithotroph	Facultative		Nonsporulating	2909809	2886	0	1922430	2827	59	2	2	0	0	1995	832	1518
646564557	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Nocardiopsis dassonvillei dassonvillei DSM 43111	DOE Joint Genome Institute (JGI)	646564557	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis dassonvillei		8/1/2010	Free living			Aerobe	454, Sanger		6543312	5647	10	4758935	5570	77	5	5	73	0	3964	1606	921
2561511188	Bacteria	Finished	Streptomyces davawensis JCM 4913	Streptomyces davaonensis JCM 4913	Center for Biotechnology (CeBiTec), Bielefeld Univeristy	2561511188	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces davaonensis		3/23/2014							9555950	8697	4	6743578	8616	81	0	6	0	0	6860	1756	1946
640753059	Bacteria	Finished	Xanthobacter autotrophicus strain Py2	Xanthobacter autotrophicus Py2	DOE Joint Genome Institute (JGI)	640753059	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter autotrophicus		12/1/2007	Free living	Rod-shaped	Methylotroph	Facultative	Sanger		5625098	5169	0	3788229	5095	74	2	2	60	0	3717	1378	1057
650716076	Bacteria	Finished	Pseudomonas putida S16	Pseudomonas putida S16	Shanghai Jiao Tong University	650716076	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida		12/1/2011	Free living	Rod-shaped	Heterotroph	Facultative	Illumina	Nonsporulating	5984790	5307	0	3729866	5218	89	6	6	0	0	4157	1061	851
646564518	Bacteria	Finished	Jan Fang Cheng Process Optimization	Candidatus Sulcia muelleri DMIN	DOE Joint Genome Institute (JGI)	646564518	Bacteroidetes	Flavobacteriia	Flavobacteriales	unclassified	Candidatus Sulcia	Candidatus Sulcia muelleri	Paracel Genome Assembler v. 2.6.2	8/1/2010	Symbiotic				454, Illumina, Sanger		243933	260	0	54868	226	34	1	1	0	0	214	12	26
2518645556	Bacteria	Finished	Nocardiopsis alba ATCC BAA-2165	Nocardiopsis alba ATCC BAA-2165	Ohio University	2518645556	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis alba		12/4/2012				Aerobe	Illumina		5848211	5577	24	4073271	5508	69	5	5	32	0	4042	1466	655
650716026	Bacteria	Finished	Leaf Cutter and Ant Microbe Symbiosis	Cellulosilyticum lentocellum RHM5, DSM 5427	DOE Joint Genome Institute (JGI)	650716026	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum lentocellum		12/1/2011	Free living	Rod-shaped	Chemoorganotroph	Anaerobe		Sporulating	4714237	4416	0	1618145	4272	144	11	12	90	0	2907	1365	530
2558860240	Bacteria	Finished	Gluconacetobacter xylinus E25	Komagataeibacter xylinus E25	Genomed SA	2558860240	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus	Mira v. 2010	3/7/2014					454, Sanger		3905082	3745	0	2426345	3674	71	5	5	0	0	2910	764	773
639633002	Bacteria	Finished	Acidovorax genus	Acidovorax avenae citrulli AAC00-1	DOE Joint Genome Institute (JGI)	639633002	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli		3/1/2007	Free living	Rod-shaped	Heterotroph	Aerobe	Sanger	Nonsporulating	5352772	4788	0	3668378	4713	75	3	3	4	0	3421	1292	717
648276620	Bacteria	Finished	Atopobium vaginae DSM 15829	Atopobium vaginae DSM 15829	Stanford University	648276620	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium vaginae	Phrap v. 0.990319	1/1/2011	Free living	Rod-shaped		Anaerobe	Sanger	Nonsporulating	1418601	1248	1	605182	1202	44	2	1	0	0	949	253	64
644736364	Bacteria	Finished	Escherichia coli genome sequencing - Genoscope	Escherichia coli O45:K1 S88	CEA Genoscope	644736364	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Phred-Phrap-Consed, primer walking, transposition, PCR	12/1/2009	Free living	Rod-shaped	Heterotroph	Facultative		Nonsporulating	5166121	5037	2	2616382	4832	205	7	7	0	0	3774	1058	722
2585427649	Bacteria	Finished	Amycolatopsis japonica strain:MG417-CF17 (=DSM 44213) Genome sequencing	Amycolatopsis japonica MG417-CF17, DSM 44213	Bielefeld University	2585427649	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis japonica	Newbler v. 2.5.3	8/18/2014					454		9053857	8489	1	6236770	8422	67	4	4	11	0	6847	1575	1575
646564554	Bacteria	Finished	Mycoplasma crocodyli MP145	Mycoplasma crocodyli MP145	J. Craig Venter Institute (JCVI)	646564554	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma crocodyli	Celera Assembler	8/1/2010	Free living	Sphere-shaped		Facultative		Nonsporulating	934379	731	0	251850	689	42	2	2	0	0	515	174	27
648028058	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Sulfurimonas autotrophica OK10, DSM 16294	DOE Joint Genome Institute (JGI)	648028058	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfurimonas	Sulfurimonas autotrophica	Newbler v. 2.0.00.20 PostRelease-11/5/2008-gcc-3.4.6, Phrap v. 4.24 SPS	1/1/2011	Free living	Rod-shaped		Aerobe	Illumina, Sanger, 454 GS FLX Titanium	Nonsporulating	2153198	2220	0	758696	2165	55	4	4	7	0	1576	589	86
2522572199	Bacteria	Finished	Chlamydia trachomatis	Chlamydia trachomatis L1/1322/p2	Wellcome Trust Sanger Institute	2522572199	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis									1046928	941	0	432190	898	43	2	2	0	0	691	207	10
646564566	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Segniliparus rotundus CDC 1076, DSM 44985	DOE Joint Genome Institute (JGI)	646564566	Actinobacteria	Actinobacteria	Corynebacteriales	Segniliparaceae	Segniliparus	Segniliparus rotundus	Newbler v. 12.0.1 PreRelease-3/30/2009.1.02.15, Velvet v. 1.1.04, Phrap v. 4.24 SPS	8/1/2010	Free living	Rod-shaped		Aerobe	Illumina, Sanger, 454 GS FLX	Nonsporulating	3157527	3126	1	2108953	3074	52	1	1	68	0	1936	1138	381
2597490282	Bacteria	Finished	Staphylococcus aureus aureus ATCC 25923 Genome sequencing	Staphylococcus aureus aureus ATCC 25923	National Biodefense Analysis and Countermeasures Center	2597490282	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	Celera Assembler v. 8.1	12/8/2014		Coccoid		Facultative	PacBio RS		2806345	2668	0	922045	2564	104	6	6	0	0	2117	447	259
2675903545	Bacteria	Finished	Piscirickettsia salmonis ATCC VR-1361	Piscirickettsia salmonis LF-89	Macrogen	2675903545	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis		6/15/2016			Heterotroph		454		3184851	3268	0	1265253	3190	78	6	6	0	0	2256	934	656
643692020	Bacteria	Finished	Deinococcus deserti VCD115	Deinococcus deserti VCD115	CEA Genoscope	643692020	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus deserti	Phred-Phrap-Consed	8/1/2009	Free living	Coccus-shaped		Aerobe		Nonsporulating	3855329	3511	0	2427711	3451	60	4	4	0	0	2451	1000	380
2554235337	Bacteria	Finished	Candidatus Phytoplasma australiense NZSb11	Candidatus Phytoplasma australiense NZSb11	The New Zealand Institute for Plant and Food Research Limited	2554235337	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma australiense		1/1/2014	Symbiotic			Aerobe			959779	1141	1	260978	1100	41	2	2	14	0	576	524	546
2540341108	Bacteria	Finished	Listeria monocytogenes SLCC2376	Listeria monocytogenes SLCC2376	ERA-NET Bioenergy	2540341108	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes		9/19/2013							2840185	2840	2	1086781	2755	85	6	6	0	0	2377	378	212
2551306392	Bacteria	Finished	Escherichia coli EC302/04	Escherichia coli EC302/04	Chinese Center for Disease Control and Prevention	2551306392	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	CLC Genomics Workbench v. 5.1						Illumina HiSeq		4846195	4683	1	2457861	4503	180	1	1	0	0	3917	586	486
2545824631	Bacteria	Finished	Mannheimia haemolytica USDA-ARS-USMARC-185 Genome sequencing	Mannheimia haemolytica USDA-ARS-USMARC-185	U.S. Department of Agriculture, Agricultural Research Service 	2545824631	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia haemolytica	Celera v. 7.0	11/5/2013			Heterotroph		PacBio RS, 454 GS FLX Titanium		2544668	2617	1	1042673	2537	80	6	6	0	0	2132	405	266
637000177	Bacteria	Finished	Mycoplasma hyopneumoniae 168-L	Mycoplasma hyopneumoniae 232	Iowa State University, University of Washington	637000177	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma hyopneumoniae	Phred-Phrap-Consed, CAP3	12/1/2006	Free living	Sphere-shaped		Facultative		Nonsporulating	892758	728	0	254982	691	37	1	1	0	0	417	274	365
637000101	Bacteria	Finished	Enterococcus faecalis V583	Enterococcus faecalis V583	J. Craig Venter Institute (JCVI)	637000101	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis		12/1/2006	Free living		Chemoorganotroph	Facultative			3359974	3390	2	1255997	3266	124	4	4	1	0	2101	1165	1914
2558860273	Bacteria	Finished	Listeria ivanovii WSLC3009	Listeria ivanovii WSLC3009	ETH Zurich	2558860273	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria ivanovii	SMRTanalysis v. 2.1	3/7/2014					PacBio RS		2919538	2859	2	1084654	2773	86	6	6	63	0	2353	420	218
2524023199	Bacteria	Finished	Rhizobium tropici CIAT899	Rhizobium tropici CIAT899	National Autonomous University of Mexico	2524023199	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium tropici		4/19/2013	Symbiotic	Rod-shaped		Aerobe	454, 454 GS FLX	Nonsporulating	6686334	6349	0	3977697	6287	62	3	3	145	0	5170	1117	940
2576861456	Bacteria	Finished	Hymenobacter swuensis DY53	Hymenobacter swuensis DY53	Korea Atomic Energy Research Institute	2576861456	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter swuensis									5252070	4668	1	3131507	4616	52	3	3	0	0	3133	1483	438
2558860177	Bacteria	Finished	Bacillus anthracis A16R	Bacillus anthracis A16R	Beijing Genomics Institute (BGI)	2558860177	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis		3/7/2014	Free living	Rod-shaped		Aerobe		Sporulating	5409446	6046	0	1908651	5920	126	11	11	0	0	4375	1545	973
2599185119	Bacteria	Finished	Burkholderia sequencing - Los Alamos National Laboratory	Burkholderia pseudomallei HBPUB10134a	Los Alamos National Laboratory	2599185119	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	Newbler v. 2.6; Velvet v. 1.2.08; Allpaths v. 44837; Phrap v. SPS - 4.24	12/30/2014					454, Illumina		7218403	5923	2	4916645	5839	84	4	4	0	0	4752	1087	951
2585427660	Bacteria	Finished	Streptococcus suis 6407 Genome sequencing	Streptococcus suis sv. 4 6407	China animal health and epidemiology center	2585427660	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	SOAPdenovo v. 2.1	8/18/2014		Coccus-shaped		Facultative	Illumina		2292360	2135	1	939307	2064	71	4	4	57	0	1749	315	184
641522626	Bacteria	Finished	DOEM_782017	Exiguobacterium sibiricum 255-15	DOE Joint Genome Institute (JGI)	641522626	Firmicutes	Bacilli	Bacillales	unclassified	Exiguobacterium	Exiguobacterium sibiricum		8/1/2008	Free living	Rod-shaped		Facultative	Sanger	Nonsporulating	3040786	3151	1	1450378	3054	97	9	9	39	0	2216	838	244
637000211	Bacteria	Finished	Prochlorococcus sp. MIT9313	Prochlorococcus marinus MIT9313	DOE Joint Genome Institute (JGI)	637000211	Cyanobacteria	unclassified	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus	Phrap v. 4.24 SPS	12/1/2006	Free living	Oval-shaped	Photosynthetic		Sanger		2410873	2334	1	1223271	2275	59	2	2	6	0	1576	699	931
639633055	Bacteria	Finished	Rhizobium leguminosarum bv. viciae 3841	Rhizobium leguminosarum bv. viciae 3841	Wellcome Trust Sanger Institute	639633055	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	Phrap, Gap4	3/1/2007	Symbiotic	Rod-shaped		Aerobe		Nonsporulating	7751309	7357	0	4717608	7276	81	3	3	127	0	5406	1870	5109
648231717	Bacteria	Finished	Staphylococcus aureus aureus JKD6159	Staphylococcus aureus aureus JKD6159	University of Melbourne	648231717	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus		1/1/2011	Free living	Coccus-shaped	Heterotroph	Facultative		Nonsporulating	2832165	2648	1	928224	2577	71	5	5	0	0	2058	519	236
2545824642	Bacteria	Finished	Lactobacillus rhamnosus LOCK900 Genome sequencing	Lactobacillus rhamnosus LOCK900	Polish Academy of Sciences, Institute of Biochemistry and Biophysics	2545824642	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus		11/5/2013					454 GS FLX		2883376	2901	1	1349250	2827	74	5	5	0	0	2192	635	353
646311914	Bacteria	Finished	Clostridium difficile CD196	Clostridioides difficile CD196	Wellcome Trust Sanger Institute	646311914	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile		4/1/2010	Free living	Rod-shaped	Chemoorganotroph	Obligate anaerobe	Sanger, 454 GS FLX	Sporulating	4110554	3565	9	1174105	3454	111	10	10	0	0	2689	765	472
2585427646	Bacteria	Finished	Bacillus cereus FT9 Genome sequencing	Bacillus cereus FT9	University of Brasilia	2585427646	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	MIRA v. 3.4.1.1	8/18/2014		Rod-shaped			454 GS FLX Titanium		5223665	4404	0	1856686	4278	126	12	12	1	0	3880	398	558
2554235329	Bacteria	Finished	Analysis of Chlamydia trachomatis strains,Oregon State Univ	Chlamydia trachomatis RC-J943	Oregon State University	2554235329	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis		1/1/2014	Symbiotic	Rod-shaped					1038797	969	0	429355	926	43	2	2	0	0	702	224	12
647000316	Bacteria	Finished	Comparative analysis of Staphylococcus aureus	Staphylococcus aureus A8796	Broad Institute	647000316	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus		8/1/2010	Free living	Coccus-shaped	Heterotroph	Facultative	454, Illumina	Nonsporulating	2968236	3068	1	974651	2996	72	6	3	1	0	1950	1046	503
637000271	Bacteria	Finished	Sphingopyxis alaskensis	Sphingopyxis alaskensis RB2256	DOE Joint Genome Institute (JGI)	637000271	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis alaskensis	Phred-Phrap v. 4.24 SPS-Consed v. 20.0	12/1/2006	Free living		Heterotroph, Oligotroph	Aerobe		Nonsporulating	3373713	3265	0	2208369	3208	57	1	1	13	0	2368	840	1861
2511231138	Bacteria	Finished	Analysis of Chlamydia trachomatis strains,Oregon State Univ	Chlamydia trachomatis A2497	National Institute of Allergy and Infectious Diseases	2511231138	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis		2/28/2012	Symbiotic	Rod-shaped					1051806	1032	0	434058	989	43	2	2	0	0	758	231	12
2503508007	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Pseudothermotoga thermarum DSM 5069	DOE Joint Genome Institute (JGI)	2503508007	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga thermarum		9/22/2010	Free living			Anaerobe			2039943	2066	7	822588	2015	51	1	1	69	0	1661	354	207
639279303	Bacteria	Finished	Bacillus licheniformis DSM 13 Goettingen	Bacillus licheniformis DSM 13 Goettingen	University of Gottingen	639279303	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	Phred, preGap4, gcphrap	12/1/2006	Free living	Rod-shaped		Facultative	Sanger	Sporulating	4222645	4356	1	1950640	4196	160	7	7	0	0	3409	787	2589
637000074	Bacteria	Finished	Chromobacterium violaceum ATCC 12472	Chromobacterium violaceum ATCC 12472	Brazilian Genome	637000074	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum	Phred-Phrap-Consed	12/1/2006	Free living	Sphere-shaped	Heterotroph	Facultative	Sanger	Nonsporulating	4751080	4550	5	3080303	4407	143	8	8	0	0	2995	1412	2629
639633026	Bacteria	Finished	Halorhodospira halophila	Halorhodospira halophila SL1	DOE Joint Genome Institute (JGI)	639633026	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halophila	Phrap	3/1/2007	Free living	Spiral-shaped	Photosynthetic, Phototroph	Anaerobe	Sanger	Nonsporulating	2678452	2470	3	1820858	2407	63	2	2	0	0	1943	464	159
2808606816	Bacteria	Finished	Draft Genome Sequence of Serratia sp. strain ATCC 39006, a Model Bacterium for the Analysis of the Biosynthesis and Regulation of Prodigiosin, Carbapenem and Gas Vesicles	Serratia sp. ATCC 39006	Oak Ridge National Laboratory	2808606816	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia sp. ATCC 39006	Newbler v. 2.8	11/17/2018			Heterotroph		Illumina, 454 GS FLX, PacBio RS, Illumina HiSeq		4971757	4576	4	2450882	4424	152	7	7	0	0	3892	532	1086
2529292869	Bacteria	Finished	Genome sequences of six Escherichia coli isolates from the stepwise model of emergence of Escherichia coli - FDA	Escherichia coli O55:H7 LSU-61	U.S. Food and Drug Administration	2529292869	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Newbler v. 2.3	8/14/2013	Free living	Rod-shaped	Heterotroph	Facultative	454 GS FLX Titanium	Nonsporulating	5048276	4939	1	2554805	4824	115	9	8	0	0	4112	712	775
2503538017	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermanaeromonas toyohensis ToBE, DSM 14490	DOE Joint Genome Institute (JGI)	2503538017	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas	Thermanaeromonas toyohensis	VELVET, Newbler, parallel phrap	10/5/2010		Rod-shaped		Obligate anaerobe	454, Illumina	Sporulating	3334024	3396	5	1650479	3331	65	2	2	93	0	2681	650	529
